Latitude,Longitude,Kommune,Navn,Takster,Tilbudstyper,Pladser_på_tilbudstypen,Adresse,Kontaktperson,Pladser,Leder,Driftsherre,Virksomhedens_navn,Virksomhedsform,CVR,Tilsynsførende_myndighed,Årsomsætning,Soliditetsgrad,Overskud,Overskud_vs_omsætning,Løn_leder,Løn_personale,Løn_administration,Omkostninger_eksternt,Bestyrelseshonorarer,Løn_vs_omsætning,Omkostninger_til_kompetenceudvikling_vs_omsætning,Ejendomsomkostninger_vs_omsætning
55.982564,12.347806,Hillerød Kommune,Dagtilbuddet Regnbuen,Fra 269 - 808 kr.,"Aktivitets- og samværstilbud, § 104","40 - Aktivitets- og samværstilbud, § 104","Nødebovej 40
    

    3480 Fredensborg","Signe Tronier

                sitro@hillerod.dk
                
                    Telefon: 72326000","Aktivitets- og samværstilbud, § 104
    
    
        
            40 pladser -
            ingen ledige","Signe Tronier
    

    sitro@hillerod.dk
    
        Telefon: 72326000",Tilbuddet selv,Hillerød Kommune,Primærkommune,29189366,"EAN-nummer
    
        5798001131728",,,,,,,,,,,,
55.654455,12.360549,Vallensbæk Kommune,Klub Kirkebæk,Fra 139 - 1.037 kr.,"Aktivitets- og samværstilbud, § 104","12 - Aktivitets- og samværstilbud, § 104","Gymnasievej 37
    

    2625 Vallensbæk","Eva Wilkinson

                efw02@vallensbaek.dk
                
                    Telefon: 21540908","Aktivitets- og samværstilbud, § 104
    
    
        

            
                12 pladser -
                Kontakt afdelingen om ledige pladser","Pia Jacobsen
    

    pkj01@vallensbaek.dk
    
        Telefon: 21569589",Tilbuddet selv,Vallensbæk Kommune,Primærkommune,19583910,"EAN-nummer
    
        5798008984457",,,,,,,,,,,,
55.848361,12.161323,Frederikssund Kommune,Klub Stjerneskud (AKU-center Frederikssund),Fra 98 - 98 kr.,"Aktivitets- og samværstilbud, § 104","45 - Aktivitets- og samværstilbud, § 104","Strandstræde 30
    

    3550 Slangerup","Malene Hald Olsen

                mhols@frederikssund.dk
                
                    Telefon: 61993219","Aktivitets- og samværstilbud, § 104
    
    
        
            45 pladser -
            ingen ledige","Karsten Bendix
    

    kbend@frederikssund.dk
    
        Telefon: 26374956",Tilbuddet selv,Frederikssund Kommune,Primærkommune,29189129,"EAN-nummer
    
        5798008060205",,,,,,,,,,,,
55.563955,9.717838,Fredericia Kommune,Onsdagsklubben,Fra 16 - 16 kr.,"Aktivitets- og samværstilbud, § 104","20 - Aktivitets- og samværstilbud, § 104","Jupitervej 29
    

    7000 Fredericia","Britt Kristensen

                britt.kristensen@fredericia.dk
                
                    Telefon: 41239141","Aktivitets- og samværstilbud, § 104
    
    
        
            20 pladser -
            ingen ledige","Britt Kristensen
    

    britt.kristensen@fredericia.dk
    
        Telefon: 41239141",Tilbuddet selv,Fredericia Kommune,Primærkommune,69116418,Fredericia Kommune,,,,,,,,,,,,
55.528633,11.501261,Sorø Kommune,Rehabilitering og Udviklingscenter Filadelfia - Aktivitetshuset §104 (Rehabilitering og Udviklingscenter Filadelfia),"Fra 370,15 - 407,36 kr.","Aktivitets- og samværstilbud, § 104","50 - Aktivitets- og samværstilbud, § 104","Værkstedsvej 1
    

    4293 Dianalund","Helle Lene Nielsen

                hlnis@filadelfia.dk
                
                    Telefon: 58271330","Aktivitets- og samværstilbud, § 104
    
    
        

            
                50 pladser -
                Kontakt afdelingen om ledige pladser
            
            
        
    

    
        
            Tilbudstypen omfatter skærmede pladser","Søren Juul
    

    soaju@filadelfia.dk
    
        Telefon: 23349425",Tilbuddet selv,Filadelfia,Fonde og andre selvejende institutioner,64723413,"EAN-nummer
    
        5798001997980",,,,,,,,,,,,
55.413716,9.960726,Middelfart Kommune,Socialcenter Lillebælt - Kingstrup,Fra 903 - 903 kr.,"Aktivitets- og samværstilbud, § 104","12 - Aktivitets- og samværstilbud, § 104","Fredehjemsvej 2
    

    5591 Gelsted","Nethe Junkerby

                nethe.junkerby@rsyd.dk
                
                    Telefon: 29668802","Aktivitets- og samværstilbud, § 104
    
    
        
            12 pladser -
            ingen ledige
        
    

    

    
        
            Særlige forhold

            Man kan kun visiteres til aktivitetes- og samværdstilbuddet hvis man bor på Kuingstrup","Susanne Peyk
    

    susanne.peyk@rsyd.dk
    
        Telefon: 99442201",Tilbuddet selv,Region Syddanmark,Region,29190909,"EAN-nummer
    
        5798002571431",41.541.565 kr.,,-4.617.898 kr.,"-11,12 %",1.375.473 kr.,24.393.563 kr.,2.942.287 kr.,8.274.762 kr.,0 kr.,"90,09 %","0,83 %","7,45 %"
55.74371,11.403962,Odsherred Kommune,Stendyssegaarden STU,"Fra 643,95 - 643,95 kr.","Aktivitets- og samværstilbud, § 104","4 - Aktivitets- og samværstilbud, § 104","Stendyssevej 8B
    

    4534 Hørve","Kia Madsen

                stu@stendyssegaarden.dk
                
                    Telefon: 40470847","Aktivitets- og samværstilbud, § 104
    
    
        

            
                4 pladser -
                Kontakt afdelingen om ledige pladser
            
            
        
    

    
        
            Tilbudstypen omfatter skærmede pladser
        
    

    
        
            Særlige forhold

            Her er kun fire pladser i alt, hvilket gør stedet meget trygt og overskueligt.
Dagligdagen er meget struktureret. Man bliver blandt andet tilbudt at få dagsplanen sendt hjem på sms inden man møder. Dette gør at man som borger har mulighed for at forberede sig på dagen. Hvis man elsker dyr og at bruge sine hænder, så er Stendyssegaarden det rigtige sted.","Kia Madsen
    

    stu@stendyssegaarden.dk
    
        Telefon: 40470847",Tilbuddet selv,Stendyssegaarden STU,Personligt ejet Mindre Virksomhed,42446351,Odsherred Kommune,,,,,,,,,,,,
55.495117,8.488831,Esbjerg Kommune,Udviklingscenter Vest - Åkæret,Fra 154 - 654 kr.,"Aktivitets- og samværstilbud, § 104","18 - Aktivitets- og samværstilbud, § 104","Askekrattet 3
    

    6705 Esbjerg Ø","Morten Jensen

                ucv@esbjerg.dk
                
                    Telefon: 76168400","Aktivitets- og samværstilbud, § 104
    
    
        
            18 pladser -
            ingen ledige","Morten Jensen
    

    ucv@esbjerg.dk
    
        Telefon: 76168400",Tilbuddet selv,Esbjerg Kommune,Primærkommune,29189803,"EAN-nummer
    
        5798004983355",,,,,,,,,,,,
55.508949,8.39284,Esbjerg Kommune,Udviklingscenter Vest - Åmosen,Fra 154 - 654 kr.,"Aktivitets- og samværstilbud, § 104","59 - Aktivitets- og samværstilbud, § 104","Åmoseparken 81
    

    6710 Esbjerg V","Morten Jensen

                ucv@esbjerg.dk
                
                    Telefon: 76168400","Aktivitets- og samværstilbud, § 104
    
    
        
            59 pladser -
            ingen ledige","Morten Jensen
    

    ucv@esbjerg.dk
    
        Telefon: 76168400",Tilbuddet selv,Esbjerg Kommune,Primærkommune,29189803,"EAN-nummer
    
        5798004983355",,,,,,,,,,,,
56.649963,8.523598,Struer Kommune,Værket (Fonden Botilbuddet Hvidbjerghus),"Fra 384,46 - 384,46 kr.","Aktivitets- og samværstilbud, § 104","16 - Aktivitets- og samværstilbud, § 104","Barslevvej 6
    

    7790 Thyholm","Henrik Jensen

                post@hvidbjerghus.dk
                
                    Telefon: +4597872525","Aktivitets- og samværstilbud, § 104
    
    
        

            
                16 pladser -
                Kontakt afdelingen om ledige pladser
            
            
                
                    Heraf er 16 pladser forbeholdt beboere på botilbuddet","Henrik Jensen
    

    post@hvidbjerghus.dk
    
        Telefon: +4597872525",Tilbuddet selv,Fonden Botilbuddet Hvidbjerghus,Øvrige virksomhedsformer,29923418,Socialtilsyn Midt,18.108.118 kr.,"60,65 %",1.138.852 kr.,"6,29 %",730.435 kr.,9.426.352 kr.,901.790 kr.,410.278 kr.,125.000 kr.,"72,57 %","2,01 %","6,95 %"
,,,Værkstedscentret Tårnfalkevej,"Fra 949,23 - 949,23 kr.","Aktivitets- og samværstilbud, § 104","21 - Aktivitets- og samværstilbud, § 104","Søvangsvej 1, st.  th
    

    2650 Hvidovre","Helle Fredslund Førster-Christensen

                helle@fredslundconsulting.dk
                
                    Telefon: 22504452","Aktivitets- og samværstilbud, § 104
    
    
        

            
                21 pladser -
                Kontakt afdelingen om ledige pladser","Helle Fredslund Førster-Christensen
    

    helle@fredslundconsulting.dk
    
        Telefon: 22504452",Tilbuddet selv,Værkstedscentret Tårnfalkevej ApS,Anpartsselskab,43691236,Hvidovre Kommune,,,,,,,,,,,,
55.581404,12.289694,Greve Kommune,Aktiviteten (Aktivhuset Freya),Fra 108 - 108 kr.,"Aktivitets- og samværstilbud, § 104","20 - Aktivitets- og samværstilbud, § 104","Rådhusholmen 5
    

    2670 Greve","Katharina Troelsen

                ktr@greve.dk
                
                    Telefon: 21843935","Aktivitets- og samværstilbud, § 104
    
    
        
            20 pladser -
            ingen ledige","Navnet er hemmeligt
    

    hebc@greve.dk
    
        Telefon: 22327156",Tilbuddet selv,Greve Kommune,Primærkommune,44023911,"EAN-nummer
    
        5798007855994",,,,,,,,,,,,
55.757583,12.503415,Gentofte Kommune,Bevægelse og Samvær (Job- og Aktivitetscenteret),"Fra 1.109,66 - 1.968,33 kr.","Aktivitets- og samværstilbud, § 104","7 - Aktivitets- og samværstilbud, § 104","Sandtoften 3
    

    2820 Gentofte","Maybritt Perlt Jeppesen

                mpj@gentofte.dk
                
                    Telefon: 51418855","Aktivitets- og samværstilbud, § 104
    
    
        

            
                7 pladser -
                Kontakt afdelingen om ledige pladser","Ann-Christina Andreasen
    

    acma@gentofte.dk
    
        Telefon: 45280530",Tilbuddet selv,Gentofte Kommune,Primærkommune,19438414,"EAN-nummer
    
        5798008659607",,,,,,,,,,,,
55.037038,9.420468,Aabenraa Kommune,Den Blå Oase - Blå kors værested,"Fra 333,9 - 333,9 kr.","Aktivitets- og samværstilbud, § 104","70 - Aktivitets- og samværstilbud, § 104","Sønderport 49
    

    6200 Aabenraa","Robert Refslund-Nørgaard

                oasen@blaakors.dk
                
                    Telefon: 74626535","Aktivitets- og samværstilbud, § 104
    
    
        

            
                70 pladser -
                Kontakt afdelingen om ledige pladser","Robert Refslund-Nørgaard
    

    oasen@blaakors.dk
    
        Telefon: 74626535",Tilbuddet selv,Blå Kors Danmark,Forening,60786615,"EAN-nummer
    
        5790001952303",,,,,,,,,,,,
55.388973,11.643195,Sorø Kommune,Egholt Dagtilbud (Egholt),"Fra 891,99 - 891,99 kr.","Aktivitets- og samværstilbud, § 104","18 - Aktivitets- og samværstilbud, § 104","Næstvedvej 78A
    

    4180 Sorø","Lars Andersen

                adm@egholt.dk
                
                    Telefon: 57608300","Aktivitets- og samværstilbud, § 104
    
    
        

            
                18 pladser -
                Kontakt afdelingen om ledige pladser
            
            
                
                    Heraf er 18 pladser forbeholdt beboere på botilbuddet
                
            
        
    

    

    
        
            Særlige forhold

            Alle beboere over 18 år kan få en plads i Egholt Dagtilbud. Vi tager også imod eksterne brugere.","Lars Andersen
    

    adm@egholt.dk
    
        Telefon: 57608300",Tilbuddet selv,Egfond,Fonde og andre selvejende institutioner,11565603,Socialtilsyn Øst,53.808.775 kr.,"-39,61 %",133.589 kr.,"0,25 %",908.973 kr.,31.198.627 kr.,1.604.107 kr.,3.404.869 kr.,187.746 kr.,"75,27 %","2,78 %","5,31 %"
56.648066,8.618224,Struer Kommune,"Fjordbo Dag (Bo-, Aktivitets- og Læringscenter)",Fra 1.011 - 1.011 kr.,"Aktivitets- og samværstilbud, § 104","6 - Aktivitets- og samværstilbud, § 104","Kongevejen 39A
    

    7790 Thyholm","Anna-Marie Kristine Andersen

                aka@struer.dk
                
                    Telefon: 96848410","Aktivitets- og samværstilbud, § 104
    
    
        
            6 pladser -
            ingen ledige","Anna-Marie Kristine Andersen
    

    aka@struer.dk
    
        Telefon: 96848410",Tilbuddet selv,Struer Kommune,Primærkommune,29189951,"EAN-nummer
    
        5798004711835",56.654.392 kr.,,1.079.681 kr.,"1,91 %",750.443 kr.,38.065.077 kr.,2.177.757 kr.,4.779.250 kr.,0 kr.,"81,73 %","0,17 %","3,39 %"
55.714396,9.534423,Vejle Kommune,Himmelblå (Center for Social Rehabilitering),,"Aktivitets- og samværstilbud, § 104","20 - Aktivitets- og samværstilbud, § 104","Vesterbrogade 13
    

    7100 Vejle","Peter Saaby

                petsa@vejle.dk
                
                    Telefon: 23383450","Aktivitets- og samværstilbud, § 104
    
    
        
            20 pladser -
            ingen ledige","Jesper Wiese
    

    jeswi@vejle.dk
    
        Telefon: 21596010",Tilbuddet selv,Vejle Kommune,Primærkommune,29189900,Vejle Kommune,,,,,,,,,,,,
,,,Klub Hvid,Fra 166 - 493 kr.,"Aktivitets- og samværstilbud, § 104","40 - Aktivitets- og samværstilbud, § 104","Lille Friheden 13, st.  a
    

    2650 Hvidovre","Annemette Wiwe

                wiu@hvidovre.dk
                
                    Telefon: 30702675","Aktivitets- og samværstilbud, § 104
    
    
        
            40 pladser -
            ingen ledige
        
    

    

    
        
            Særlige forhold

            Det er Hvidovre Kommunes egne borgere der kan benytte tilbuddet.","Annemette Wiwe
    

    wiu@hvidovre.dk
    
        Telefon: 30702675",Tilbuddet selv,Hvidovre Kommune,Primærkommune,55606617,"EAN-nummer
    
        5798009110411",,,,,,,,,,,,
55.039535,9.420622,Aabenraa Kommune,Klub Syd (Aktivitets- og Samværstilbud Møllemærsk),,"Aktivitets- og samværstilbud, § 104","60 - Aktivitets- og samværstilbud, § 104","Møllemærsk 24
    

    6200 Aabenraa","Linda Graversen

                lgr@aabenraa.dk
                
                    Telefon: 20264094","Aktivitets- og samværstilbud, § 104
    
    
        
            60 pladser -
            ingen ledige","Linda Graversen
    

    lgr@aabenraa.dk
    
        Telefon: 20264094",,Aabenraa Kommune,Primærkommune,29189854,Aabenraa Kommune,,,,,,,,,,,,
56.113947,10.202372,Aarhus Kommune,Kultur og Kontaktsted Kragelund (Center for Forebyggelse og Rehabilitering),Fra 223 - 223 kr.,"Aktivitets- og samværstilbud, § 104","35 - Aktivitets- og samværstilbud, § 104","Dybrovej 21
    

    8270 Højbjerg","Hanne Marie Eriksen weckesser

                hmw@aarhua.dk
                
                    Telefon: 20650054","Aktivitets- og samværstilbud, § 104
    
    
        
            35 pladser -
            ingen ledige","Ida Balling Sørensen
    

    ibso@aarhus.dk
    
        Telefon: 41854492",Tilbuddet selv,Aarhus Kommune,Primærkommune,55133018,"EAN-nummer
    
        5798005774464",,,,,,,,,,,,
56.301652,10.470364,Syddjurs Kommune,Midtpunktet,Fra 421 - 421 kr.,"Aktivitets- og samværstilbud, § 104","10 - Aktivitets- og samværstilbud, § 104","Hovedgaden 75B
    

    8410 Rønde","Birthe Stensig Ipsen

                bisi@syddjurs.dk
                
                    Telefon: 40126206","Aktivitets- og samværstilbud, § 104
    
    
        
            10 pladser -
            ingen ledige","Birthe Stensig Ipsen
    

    bisi@syddjurs.dk
    
        Telefon: 40126206",Tilbuddet selv,Syddjurs Kommune,Primærkommune,29189978,"EAN-nummer
    
        5798004440872",,,,,,,,,,,,
55.685438,11.094419,Kalundborg Kommune,Netværkstilbud (med arbejds og praktiknetværk tilknyttet) SpecialcenterSIGRID UNDSET,Fra 584 - 584 kr.,"Aktivitets- og samværstilbud, § 104","18 - Aktivitets- og samværstilbud, § 104","Frederik Andersensvej 1
    

    4400 Kalundborg","Tine Russotti

                tiru@kalundborg.dk
                
                    Telefon: 20154051","Aktivitets- og samværstilbud, § 104
    
    
        

            
                18 pladser -
                Kontakt afdelingen om ledige pladser","Tine Russotti
    

    tiru@kalundborg.dk
    
        Telefon: 20154051",Tilbuddet selv,Kalundborg Kommune,Primærkommune,29189595,"EAN-nummer
    
        5798007466183",,,,,,,,,,,,
,,,S I K O IDRÆTTENS HUS/BOLBRO SKOLE,,"Aktivitets- og samværstilbud, § 104","4 - Aktivitets- og samværstilbud, § 104","Stadionvej 50C, 1. 
    

    5200 Odense V","Preben Grønning Rasmussen

                preben@siko.dk
                
                    Telefon: 66148625","Aktivitets- og samværstilbud, § 104
    
    
        

            
                4 pladser -
                Kontakt afdelingen om ledige pladser
            
            
        
    

    

    
        
            Særlige forhold

            Borgeren skal selv kunne stå for transporten til og fra tilbuddet.

Ligeledes skal borgeren  være selvhjulpen i forhold til omklædning, hygiejne, bad og toiletbesøg.","Preben Grønning Rasmussen
    

    preben@siko.dk
    
        Telefon: 66148625",Tilbuddet selv,Samvirkende Idræts-klubber i Odense,Forening,68009618,Odense Kommune,,,,,,,,,,,,
55.842493,9.83762,Horsens Kommune,SAS Aktivitets- og Samværshuset Ternevej,Fra 466 - 466 kr.,"Aktivitets- og samværstilbud, § 104","18 - Aktivitets- og samværstilbud, § 104","Ternevej 58
    

    8700 Horsens","Anna Laursen

                ala@horsens.dk
                
                    Telefon: 51835921","Aktivitets- og samværstilbud, § 104
    
    
        

            
                18 pladser -
                Kontakt afdelingen om ledige pladser
            
            
        
    

    

    
        
            Særlige forhold

            ne er dels brugt af borgere der bor i lejlighederne på Ternvej/ Pagevej og dels af borgere der bor andetsteds i lokalområdet.","Anna Laursen
    

    ala@horsens.dk
    
        Telefon: 51835921",Tilbuddet selv,Horsens Kommune,Primærkommune,29189889,"EAN-nummer
    
        5798006170593",,,,,,,,,,,,
56.801524,8.857442,Morsø Kommune,Sanse- og Strukturgruppen,Fra 0 - 475 kr.,"Aktivitets- og samværstilbud, § 104","27 - Aktivitets- og samværstilbud, § 104","N. A. Christensens Vej 10
    

    7900 Nykøbing M","Anne Marie Kolding

                amk@morsoe.dk
                
                    Telefon: 99706697","Aktivitets- og samværstilbud, § 104
    
    
        

            
                27 pladser -
                Kontakt afdelingen om ledige pladser","Nils Skovbakke
    

    nsk@morsoe.dk
    
        Telefon: 99706801",Tilbuddet selv,Morsø Kommune,Primærkommune,41333014,"EAN-nummer
    
        5798004040195",,,,,,,,,,,,
55.039535,9.420622,Aabenraa Kommune,Senior gruppen (Aktivitets- og Samværstilbud Møllemærsk),Fra 228 - 228 kr.,"Aktivitets- og samværstilbud, § 104","15 - Aktivitets- og samværstilbud, § 104","Møllemærsk 24
    

    6200 Aabenraa","Linda Graversen

                lgr@aabenraa.dk
                
                    Telefon: 20264094","Aktivitets- og samværstilbud, § 104
    
    
        
            15 pladser -
            ingen ledige","Linda Graversen
    

    lgr@aabenraa.dk
    
        Telefon: 20264094",,Aabenraa Kommune,Primærkommune,29189854,Aabenraa Kommune,,,,,,,,,,,,
56.181151,9.534755,Silkeborg Kommune,Special Minds Silkeborg,"Fra 1.290,28 - 1.290,28 kr.","Aktivitets- og samværstilbud, § 104","6 - Aktivitets- og samværstilbud, § 104","Højbovej 1F
    

    8600 Silkeborg","Sidsel Freja Sindal Birk

                sif@specialminds.dk
                
                    Telefon: 51544937","Aktivitets- og samværstilbud, § 104
    
    
        

            
                6 pladser -
                Kontakt afdelingen om ledige pladser","Sidsel Freja Sindal Birk
    

    sif@specialminds.dk
    
        Telefon: 51544937",Tilbuddet selv,special minds ApS,Anpartsselskab,32438164,Silkeborg Kommune,,,,,,,,,,,,
56.106963,10.144476,Aarhus Kommune,Special Minds Århus,"Fra 1.224,7 - 1.224,7 kr.","Aktivitets- og samværstilbud, § 104","10 - Aktivitets- og samværstilbud, § 104","Gunnar Clausens Vej 68
    

    8260 Viby J","Lars Raun

                lars@specialminds.dk
                
                    Telefon: 26328210","Aktivitets- og samværstilbud, § 104
    
    
        

            
                10 pladser -
                Kontakt afdelingen om ledige pladser","Lars Raun
    

    lars@specialminds.dk
    
        Telefon: 26328210",Tilbuddet selv,special minds ApS,Anpartsselskab,32438164,Aarhus Kommune,,,,,,,,,,,,
56.254913,9.858653,Favrskov Kommune,Tagdækkervej - Aktivitetstilbuddet (Specialområde Hjerneskade - Tagdækkervej),Fra 251 - 503 kr.,"Aktivitets- og samværstilbud, § 104","30 - Aktivitets- og samværstilbud, § 104","Tagdækkervej 10
    

    8450 Hammel","Lone Jeppesen

                loojep@rm.dk
                
                    Telefon: 20185704","Aktivitets- og samværstilbud, § 104
    
    
        

            
                30 pladser -
                Kontakt afdelingen om ledige pladser
            
            
                
                    Heraf er 24 pladser forbeholdt beboere på botilbuddet
                
            
        
    

    

    
        
            Særlige forhold

            De 30 pladser i aktivitetstilbuddet er fordelt på 23 fuldtidspladser og 7 halvtidspladser.","Ann-Christina Frederiksen
    

    Ann-Christina.Frederiksen@ps.rm.dk
    
        Telefon: 21255663",Tilbuddet selv,Region Midtjylland,Region,29190925,"EAN-nummer
    
        5798002796292",43.407.000 kr.,,3.521.000 kr.,"8,11 %",238.000 kr.,27.583.000 kr.,1.114.000 kr.,830.000 kr.,0 kr.,"72,8 %","1,69 %","3,02 %"
55.717522,12.400167,Ballerup Kommune,Voksne med Handicap - Dagtilbuddet,Fra 1.003 - 1.003 kr.,"Aktivitets- og samværstilbud, § 104","18 - Aktivitets- og samværstilbud, § 104","Bybjergvej 25
    

    2740 Skovlunde","Trine Braikia

                trbr@balk.dk
                
                    Telefon: 44776309","Aktivitets- og samværstilbud, § 104
    
    
        

            
                18 pladser -
                Kontakt afdelingen om ledige pladser
            
            
        
    

    
        
            Tilbudstypen omfatter skærmede pladser","Vivi Lauritsen
    

    vla@balk.dk
    
        Telefon: 44771786",Tilbuddet selv,Ballerup Kommune,Primærkommune,58271713,"EAN-nummer
    
        5798008802584",,,,,,,,,,,,
55.695567,11.066239,Kalundborg Kommune,§104 Aktivitets- og samværstilbud - Raklevgården (§104 Aktivitets- og samværstilbud),Fra 261 - 435 kr.,"Aktivitets- og samværstilbud, § 104","30 - Aktivitets- og samværstilbud, § 104","Hestehavebakken 92
    

    4400 Kalundborg","Dorthe Westh

                dowe@kalundborg.dk
                
                    Telefon: 29412255","Aktivitets- og samværstilbud, § 104
    
    
        

            
                30 pladser -
                Kontakt afdelingen om ledige pladser
            
            
        
    

    

    
        
            Særlige forhold

            Tilbuddet er målrettet borgere med stort støttebehov","Dorthe Westh
    

    dowe@kalundborg.dk
    
        Telefon: 29412255",Tilbuddet selv,Kalundborg Kommune,Primærkommune,29189595,"EAN-nummer
    
        5798007464004",,,,,,,,,,,,
55.021544,11.899198,Vordingborg Kommune,A-hus Møllehatten - Socialpædagogik,Fra 448 - 1.770 kr.,"Aktivitets- og samværstilbud, § 104","15 - Aktivitets- og samværstilbud, § 104","Møllehatten 2
    

    4760 Vordingborg","Nura Subasic

                nura@vordingborg.dk
                
                    Telefon: 51293229","Aktivitets- og samværstilbud, § 104
    
    
        

            
                15 pladser -
                Kontakt afdelingen om ledige pladser","Birgit Hansen
    

    birha@vordingborg.dk
    
        Telefon: 30680899",Tilbuddet selv,Vordingborg Kommune,Primærkommune,29189676,"EAN-nummer
    
        5798007236250",,,,,,,,,,,,
56.147704,9.144366,Ikast-Brande Kommune,"Autismecenter Midtjylland, Afdeling Hagelskærvej",Fra 672 - 918 kr.,"Aktivitets- og samværstilbud, § 104","35 - Aktivitets- og samværstilbud, § 104","Hagelskærvej 15
    

    7430 Ikast","Peter Prior

                petprio@ikast-brande.dk
                
                    Telefon: 99605301","Aktivitets- og samværstilbud, § 104
    
    
        

            
                35 pladser -
                Kontakt afdelingen om ledige pladser
            
            
                
                    Heraf er 20 pladser forbeholdt beboere på botilbuddet
                
            
        
    

    

    
        
            Særlige forhold

            Aktivitetstilbud","Peter Prior
    

    petprio@ikast-brande.dk
    
        Telefon: 99605301",Tilbuddet selv,Ikast-Brande Kommune,Primærkommune,29189617,"EAN-nummer
    
        5798005571513",37.120.000 kr.,,-1.139.000 kr.,"-3,07 %",441.336 kr.,23.691.438 kr.,1.861.487 kr.,4.363.874 kr.,0 kr.,"88,73 %","0,83 %","1,34 %"
56.74848,8.423303,Thisted Kommune,Cafe Fristedet,Fra 0 - 0 kr.,"Aktivitets- og samværstilbud, § 104","50 - Aktivitets- og samværstilbud, § 104","Bredgade 81
    

    7760 Hurup Thy","Karin Madsen

                fristedet.hurup@kfumsoc.dk
                
                    Telefon: 97951875","Aktivitets- og samværstilbud, § 104
    
    
        
            50 pladser -
            ingen ledige","Karin Madsen
    

    fristedet.hurup@kfumsoc.dk
    
        Telefon: 97951875",Tilbuddet selv,Den Sociale Cafe Fristedet i Hurup Thy,Øvrige virksomhedsformer,32642772,Thisted Kommune,,,,,,,,,,,,
54.695092,11.385756,Lolland Kommune,Center for Socialpsykiatri - Værestedet Skomagerens Hus,Fra 239 - 239 kr.,"Aktivitets- og samværstilbud, § 104","20 - Aktivitets- og samværstilbud, § 104","Vestergade 8
    

    4970 Rødby","Michael Christensen

                mich@lolland.dk
                
                    Telefon: 29609570","Aktivitets- og samværstilbud, § 104
    
    
        
            20 pladser -
            ingen ledige","Michael Christensen
    

    mich@lolland.dk
    
        Telefon: 29609570",Tilbuddet selv,Lolland Kommune,Primærkommune,29188572,"EAN-nummer
    
        5798007108052",,,,,,,,,,,,
57.026356,9.960954,Aalborg Kommune,DAGCENTRET LEJBJERGCENTRET,Fra 274 - 688 kr.,"Aktivitets- og samværstilbud, § 104","74 - Aktivitets- og samværstilbud, § 104","Sonjavej 2
    

    9000 Aalborg","Dorte Ejlersen

                dej-aeh@aalborg.dk
                
                    Telefon: 99315563","Aktivitets- og samværstilbud, § 104
    
    
        

            
                74 pladser -
                Kontakt afdelingen om ledige pladser","Anette Thoft
    

    abth-aeh@aalborg.dk
    
        Telefon: 99315560",Tilbuddet selv,Aalborg Kommune,Primærkommune,29189420,"EAN-nummer
    
        5798003745428",,,,,,,,,,,,
55.653236,12.637814,Københavns Kommune,Dagtilbuddet Horisonten (Dagtilbuddet Spektrum),Fra 686 - 686 kr.,"Aktivitets- og samværstilbud, § 104","58 - Aktivitets- og samværstilbud, § 104","Pallesvej 80
    

    2300 København S","Mads Hansen

                ek09@kk.dk
                
                    Telefon: 27641775","Aktivitets- og samværstilbud, § 104
    
    
        
            58 pladser -
            ingen ledige","Mads Hansen
    

    ek09@kk.dk
    
        Telefon: 27641775",Tilbuddet selv,Københavns Kommune,Primærkommune,64942212,"EAN-nummer
    
        5798009683113",,,,,,,,,,,,
54.58858,11.954912,Guldborgsund Kommune,Farmen - Aktivitets og samværstilbud (Dillesholm),"Fra 455,06 - 455,06 kr.","Aktivitets- og samværstilbud, § 104","3 - Aktivitets- og samværstilbud, § 104","Salimorvej 1
    

    4874 Gedser","Thomas Bornemann

                tb@dillesholm.dk
                
                    Telefon: 20950611","Aktivitets- og samværstilbud, § 104
    
    
        
            3 pladser -
            ingen ledige","Thomas Bornemann
    

    tb@dillesholm.dk
    
        Telefon: 20950611",Tilbuddet selv,Dillesholm,Øvrige virksomhedsformer,29062544,Socialtilsyn Øst,19.566.620 kr.,65 %,1.134.658 kr.,"5,8 %",921.304 kr.,11.835.736 kr.,413.388 kr.,346.493 kr.,35.344 kr.,"73,03 %","2,44 %","5,71 %"
55.797902,12.482413,Lyngby-Taarbæk Kommune,"Geelsgårdskolen, dagtilbud",Fra 2.113 - 4.059 kr.,"Aktivitets- og samværstilbud, § 104","10 - Aktivitets- og samværstilbud, § 104","Kongevejen 252
    

    2830 Virum","Christian Emil Langager

                christian.emil.langager@regionh.dk
                
                    Telefon: 45114004","Aktivitets- og samværstilbud, § 104
    
    
        

            
                10 pladser -
                Kontakt afdelingen om ledige pladser","Christian Emil Langager
    

    christian.emil.langager@regionh.dk
    
        Telefon: 45114004",Tilbuddet selv,Region Hovedstaden,Region,29190623,"EAN-nummer
    
        5798001480796",,,,,,,,,,,,
